dt,ad_id,source,channel,pull_uv,active_uv,new_uv,att_active_uv,att_new_uv,att_success_rate,d0_income,d1_income,d3_income,d7_income,d14_income,d30_income,d90_income,dn_income,extra
2026-07-02,4639,codefunnel,code,2.0,1.0,0.0,0.0,0.0,50.0,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,4713,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4749,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4791,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4792,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4814,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4827,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4832,codefunnel,code,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4863,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4917,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4923,codefunnel,code,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 8.0}"
2026-07-02,4924,codefunnel,code,25.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 25.0}"
2026-07-02,4925,codefunnel,code,65.0,3.0,0.0,0.0,0.0,4.62,0.68,0.71,0.71,0.71,0.71,0.71,0.71,0.71,"{""activeUv_raw"": 3.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 65.0}"
2026-07-02,4926,codefunnel,code,33.0,1.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 33.0}"
2026-07-02,5579,codefunnel,code,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 3.0}"
2026-07-02,5583,codefunnel,code,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 4.0}"
2026-07-02,5589,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,5609,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,5616,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,5622,codefunnel,code,2.0,1.0,0.0,0.0,0.0,50.0,0.28,0.41,0.41,0.41,0.41,0.41,0.41,0.41,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,5634,codefunnel,code,9.0,2.0,0.0,0.0,0.0,22.22,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 9.0}"
2026-07-02,5646,codefunnel,code,25.0,1.0,0.0,0.0,0.0,4.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 25.0}"
2026-07-02,5647,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6964edad2824f4a9ea08a0b9,codefunnel,link,2.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 2.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 2.0}"
2026-07-02,69a55b771d357d4b46f59f2a,codefunnel,link,1.0,1.0,1.0,0.0,0.0,100.0,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-02,69af874e39070a85b2559aed,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,69b8f0ed082d158b89d4f14d,codefunnel,link,7.0,2.0,0.0,0.0,0.0,28.57,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 7.0}"
2026-07-02,69c24594f66460e5f92636da,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,69cf5a1e5815cec55a7f9308,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,69d70ba1bd18b15233fb70b0,codefunnel,link,2.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,69e0ac006033da99d727e69d,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,69e98f490b63e5d9df6f48d3,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,69eacad6300de7ec182e5461,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,69eee579e36fe00c433fc123,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,69f422db1e1476c5e25b1650,codefunnel,link,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-02,69f4b65f1e1476c5e25b165d,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a0d77a3e95c2d80649b4092,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,6a0d77f2d31159d65c5a37b0,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a151c38f1550049e66209b8,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a1536ac3f57d4f16214a66a,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a165131a97618fb90db9026,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a1672cffd42c901bc4ab368,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a190afaa23f476e2d75e633,codefunnel,link,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 3.0}"
2026-07-02,6a1cf079c46c85020a1ac33f,codefunnel,link,10.0,6.0,1.0,2.0,0.0,60.0,1.85,2.33,2.93,2.93,2.93,2.93,2.93,2.93,"{""activeUv_raw"": 6.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 10.0}"
2026-07-02,6a1f8a1783724a9e0204ac11,codefunnel,link,6.0,1.0,0.0,0.0,0.0,16.67,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 6.0}"
2026-07-02,6a2010f583724a9e0204ac2c,codefunnel,link,6.0,1.0,0.0,0.0,0.0,16.67,0.05,0.05,0.41,0.41,0.41,0.41,0.41,0.41,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 6.0}"
2026-07-02,6a277de6135eda48748ae0e4,codefunnel,link,2.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,6a28e3925d66fd5f7e7ad39b,codefunnel,link,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 3.0}"
2026-07-02,6a2969bd4545c263067d68ff,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a2f61be9f7344d682601168,codefunnel,link,4.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 4.0}"
2026-07-02,6a30e0090f6c2a44ff9faae4,codefunnel,link,1.0,1.0,1.0,1.0,1.0,100.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a323a0bd35f8860e9732415,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a325fc5b2035c0a7b513b2e,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,6a37f43ef76361d542675988,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a3b4281ed271e10dba56940,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a3bb7e9ac11f685aee88897,codefunnel,link,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a3cc6e8d9585f7f2bccf6b1,codefunnel,link,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 4.0}"
2026-07-02,6a3f9910345ae93b8aa462e2,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a41cbe9345ae93b8aa46e71,codefunnel,link,30.0,10.0,1.0,0.0,0.0,33.33,2.13,3.09,3.26,3.26,3.26,3.26,3.26,3.26,"{""activeUv_raw"": 10.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 30.0}"
2026-07-02,6a4462b9a516ed72ca932efd,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a4473cca516ed72ca933016,codefunnel,link,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 6.0}"
2026-07-02,6a44d49b290514dfe07cf5dc,codefunnel,link,34.0,4.0,0.0,0.0,0.0,11.76,0.03,0.05,0.09,0.09,0.09,0.09,0.09,0.09,"{""activeUv_raw"": 4.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 34.0}"
2026-07-02,6a45c5dcf030b1b7a8329619,codefunnel,link,35.0,2.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 35.0}"
2026-07-02,6a46c12b8e6b67b11aa21e1b,codefunnel,link,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-02,6a46dfff417e9cbcc2608a6f,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,7211,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,9068,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,9238,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,9239,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,9258,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,9927,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,1111,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,1193,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,1273,codefunnel,code,2.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-03,149301,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,1506,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4478,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4484,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4503,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-03,4506,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-03,4532,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4544,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4570,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4599,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4639,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4743,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4749,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4792,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-03,4813,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4824,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4835,codefunnel,code,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4836,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4852,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4854,codefunnel,code,1.0,1.0,0.0,0.0,0.0,100.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4876,codefunnel,code,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-03,4923,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-03,4924,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-03,4925,codefunnel,code,18.0,2.0,0.0,0.0,0.0,11.11,0.05,0.11,0.15,0.15,0.15,0.15,0.15,0.15,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 18.0}"
2026-07-03,4926,codefunnel,code,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 13.0}"
2026-07-03,4934,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,4935,codefunnel,code,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 19.0}"
2026-07-03,4936,codefunnel,code,110.0,6.0,0.0,1.0,0.0,5.45,0.84,0.93,1.01,1.01,1.01,1.01,1.01,1.01,"{""activeUv_raw"": 6.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 110.0}"
2026-07-03,4938,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-03,5579,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,5583,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-03,5609,codefunnel,code,4.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 4.0}"
2026-07-03,5634,codefunnel,code,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 3.0}"
